2026-08-07	gcp76x	t	19	2026-08-07 19:00:00 UTC	19.44
2026-08-07	gcp76x	h	19	2026-08-07 19:00:00 UTC	52
2026-08-07	gcp76x	v	19	2026-08-07 19:00:00 UTC	48200
2026-08-07	gcp76x	w	19	2026-08-07 19:00:00 UTC	3.4
2026-08-07	gcp76x	p	18	2026-08-07 18:00:00 UTC	1021
2026-08-07	gcp76x	h	18	2026-08-07 18:00:00 UTC	29
2026-08-07	gcp76x	t	18	2026-08-07 18:00:00 UTC	23.23
2026-08-07	gcp76x	v	18	2026-08-07 18:00:00 UTC	43500
2026-08-07	gcp76x	w	18	2026-08-07 18:00:00 UTC	0.9
2026-08-07	gcp76x	w	17	2026-08-07 17:00:00 UTC	0.7
2026-08-07	gcp76x	t	17	2026-08-07 17:00:00 UTC	24.14
2026-08-07	gcp76x	v	17	2026-08-07 17:00:00 UTC	41920
2026-08-07	gcp76x	h	17	2026-08-07 17:00:00 UTC	27
2026-08-07	gcp76x	p	17	2026-08-07 17:00:00 UTC	1021
2026-08-07	gcp76x	v	16	2026-08-07 16:00:00 UTC	43580
2026-08-07	gcp76x	t	16	2026-08-07 16:00:00 UTC	24.27
2026-08-07	gcp76x	h	16	2026-08-07 16:00:00 UTC	26
2026-08-07	gcp76x	p	16	2026-08-07 16:00:00 UTC	1021
2026-08-07	gcp76x	w	16	2026-08-07 16:00:00 UTC	1.9
2026-08-07	gcp76x	h	15	2026-08-07 15:00:00 UTC	26
2026-08-07	gcp76x	t	15	2026-08-07 15:00:00 UTC	23.88
2026-08-07	gcp76x	v	15	2026-08-07 15:00:00 UTC	40540
2026-08-07	gcp76x	p	15	2026-08-07 15:00:00 UTC	1022
2026-08-07	gcp76x	w	15	2026-08-07 15:00:00 UTC	3.7
2026-08-07	gcp76x	v	14	2026-08-07 14:00:00 UTC	46620
2026-08-07	gcp76x	p	14	2026-08-07 14:00:00 UTC	1022
2026-08-07	gcp76x	w	14	2026-08-07 14:00:00 UTC	1.5
2026-08-07	gcp76x	t	14	2026-08-07 14:00:00 UTC	23.53
2026-08-07	gcp76x	h	14	2026-08-07 14:00:00 UTC	28
2026-08-07	gcp76x	w	13	2026-08-07 13:00:00 UTC	1.9
2026-08-07	gcp76x	h	13	2026-08-07 13:00:00 UTC	32
2026-08-07	gcp76x	t	13	2026-08-07 13:00:00 UTC	23.48
2026-08-07	gcp76x	p	13	2026-08-07 13:00:00 UTC	1022
2026-08-07	gcp76x	v	13	2026-08-07 13:00:00 UTC	39430
2026-08-07	gcp76x	v	12	2026-08-07 12:00:00 UTC	2690
2026-08-07	gcp76x	w	12	2026-08-07 12:00:00 UTC	2.2
2026-08-07	gcp76x	h	12	2026-08-07 12:00:00 UTC	33
2026-08-07	gcp76x	t	12	2026-08-07 12:00:00 UTC	22.17
2026-08-07	gcp76x	p	12	2026-08-07 12:00:00 UTC	1023
2026-08-07	gcp76x	p	11	2026-08-07 11:00:00 UTC	1024
2026-08-07	gcp76x	w	11	2026-08-07 11:00:00 UTC	1.4
2026-08-07	gcp76x	t	11	2026-08-07 11:00:00 UTC	21.22
2026-08-07	gcp76x	v	11	2026-08-07 11:00:00 UTC	49890
2026-08-07	gcp76x	h	11	2026-08-07 11:00:00 UTC	35
2026-08-07	gcp76x	w	10	2026-08-07 10:00:00 UTC	2.1
2026-08-07	gcp76x	t	10	2026-08-07 10:00:00 UTC	20.24
2026-08-07	gcp76x	v	10	2026-08-07 10:00:00 UTC	50090
2026-08-07	gcp76x	h	10	2026-08-07 10:00:00 UTC	38
2026-08-07	gcp76x	p	10	2026-08-07 10:00:00 UTC	1024
2026-08-07	gcp76x	h	9	2026-08-07 09:00:00 UTC	46
2026-08-07	gcp76x	v	9	2026-08-07 09:00:00 UTC	40240
2026-08-07	gcp76x	p	9	2026-08-07 09:00:00 UTC	1024
2026-08-07	gcp76x	t	9	2026-08-07 09:00:00 UTC	18.87
2026-08-07	gcp76x	w	9	2026-08-07 09:00:00 UTC	1.6
2026-08-07	gcp76x	h	8	2026-08-07 08:00:00 UTC	56
2026-08-07	gcp76x	v	8	2026-08-07 08:00:00 UTC	45540
2026-08-07	gcp76x	p	8	2026-08-07 08:00:00 UTC	1025
2026-08-07	gcp76x	t	8	2026-08-07 08:00:00 UTC	16.78
2026-08-07	gcp76x	w	8	2026-08-07 08:00:00 UTC	1.9
2026-08-07	gcp76x	h	7	2026-08-07 07:00:00 UTC	64
2026-08-07	gcp76x	t	7	2026-08-07 07:00:00 UTC	14.54
2026-08-07	gcp76x	p	7	2026-08-07 07:00:00 UTC	1025
2026-08-07	gcp76x	v	7	2026-08-07 07:00:00 UTC	41330
2026-08-07	gcp76x	w	7	2026-08-07 07:00:00 UTC	1.2
2026-08-07	gcp76x	v	6	2026-08-07 06:00:00 UTC	39290
2026-08-07	gcp76x	p	6	2026-08-07 06:00:00 UTC	1025
2026-08-07	gcp76x	h	6	2026-08-07 06:00:00 UTC	75
2026-08-07	gcp76x	w	6	2026-08-07 06:00:00 UTC	2.1
2026-08-07	gcp76x	t	6	2026-08-07 06:00:00 UTC	11.88
2026-08-07	gcp76x	h	5	2026-08-07 05:00:00 UTC	84
2026-08-07	gcp76x	p	5	2026-08-07 05:00:00 UTC	1025
2026-08-07	gcp76x	w	5	2026-08-07 05:00:00 UTC	1
2026-08-07	gcp76x	t	5	2026-08-07 05:00:00 UTC	10.27
2026-08-07	gcp76x	v	5	2026-08-07 05:00:00 UTC	39580
2026-08-07	gcp76x	h	4	2026-08-07 04:00:00 UTC	84
2026-08-07	gcp76x	w	4	2026-08-07 04:00:00 UTC	2.1
2026-08-07	gcp76x	t	4	2026-08-07 04:00:00 UTC	10.32
2026-08-07	gcp76x	v	4	2026-08-07 04:00:00 UTC	36100
2026-08-07	gcp76x	p	4	2026-08-07 04:00:00 UTC	1025
2026-08-07	gcp76x	v	3	2026-08-07 03:00:00 UTC	32080
2026-08-07	gcp76x	h	3	2026-08-07 03:00:00 UTC	82
2026-08-07	gcp76x	w	3	2026-08-07 03:00:00 UTC	1.9
2026-08-07	gcp76x	p	3	2026-08-07 03:00:00 UTC	1025
2026-08-07	gcp76x	t	3	2026-08-07 03:00:00 UTC	10.46
2026-08-07	gcp76x	v	2	2026-08-07 02:00:00 UTC	41230
2026-08-07	gcp76x	w	2	2026-08-07 02:00:00 UTC	0.9
2026-08-07	gcp76x	p	2	2026-08-07 02:00:00 UTC	1025
2026-08-07	gcp76x	t	2	2026-08-07 02:00:00 UTC	9.87
2026-08-07	gcp76x	h	2	2026-08-07 02:00:00 UTC	78
2026-08-07	gcp76x	t	1	2026-08-07 01:00:00 UTC	12.1
2026-08-07	gcp76x	h	1	2026-08-07 01:00:00 UTC	76
2026-08-07	gcp76x	p	1	2026-08-07 01:00:00 UTC	1025
2026-08-07	gcp76x	v	1	2026-08-07 01:00:00 UTC	29100
2026-08-07	gcp76x	w	1	2026-08-07 01:00:00 UTC	2.3
2026-08-07	gcp76x	h	0	2026-08-07 00:00:00 UTC	72
2026-08-07	gcp76x	p	0	2026-08-07 00:00:00 UTC	1025
2026-08-07	gcp76x	w	0	2026-08-07 00:00:00 UTC	1.8
2026-08-07	gcp76x	t	0	2026-08-07 00:00:00 UTC	12.11
2026-08-07	gcp76x	v	0	2026-08-07 00:00:00 UTC	41200
2026-08-06	gcp76x	w	23	2026-08-06 23:00:00 UTC	2.3
2026-08-06	gcp76x	t	23	2026-08-06 23:00:00 UTC	14.27
2026-08-06	gcp76x	p	23	2026-08-06 23:00:00 UTC	1025
2026-08-06	gcp76x	h	23	2026-08-06 23:00:00 UTC	66
2026-08-06	gcp76x	v	23	2026-08-06 23:00:00 UTC	41640
2026-08-06	gcp76x	w	22	2026-08-06 22:00:00 UTC	2.8
2026-08-06	gcp76x	t	22	2026-08-06 22:00:00 UTC	14.41
2026-08-06	gcp76x	h	22	2026-08-06 22:00:00 UTC	62
2026-08-06	gcp76x	p	22	2026-08-06 22:00:00 UTC	1025
2026-08-06	gcp76x	v	22	2026-08-06 22:00:00 UTC	41820
2026-08-06	gcp76x	t	21	2026-08-06 21:00:00 UTC	15.6
2026-08-06	gcp76x	v	21	2026-08-06 21:00:00 UTC	34070
2026-08-06	gcp76x	w	21	2026-08-06 21:00:00 UTC	2.7
2026-08-06	gcp76x	h	21	2026-08-06 21:00:00 UTC	50
2026-08-06	gcp76x	p	21	2026-08-06 21:00:00 UTC	1025
2026-08-06	gcp76x	h	20	2026-08-06 20:00:00 UTC	47
2026-08-06	gcp76x	t	20	2026-08-06 20:00:00 UTC	16.07
2026-08-06	gcp76x	p	20	2026-08-06 20:00:00 UTC	1025
2026-08-06	gcp76x	v	20	2026-08-06 20:00:00 UTC	39910
2026-08-06	gcp76x	w	20	2026-08-06 20:00:00 UTC	1.8
2026-08-06	gcp76x	h	19	2026-08-06 19:00:00 UTC	42
2026-08-06	gcp76x	t	19	2026-08-06 19:00:00 UTC	17.88
2026-08-06	gcp76x	v	19	2026-08-06 19:00:00 UTC	41020
2026-08-06	gcp76x	w	19	2026-08-06 19:00:00 UTC	1.9
2026-08-06	gcp76x	p	19	2026-08-06 19:00:00 UTC	1024
2026-08-06	gcp76x	t	18	2026-08-06 18:00:00 UTC	19.74
2026-08-06	gcp76x	v	18	2026-08-06 18:00:00 UTC	43450
2026-08-06	gcp76x	w	18	2026-08-06 18:00:00 UTC	3.5
